image,question_id,subset,answer,data_source,width,height,file_bytes,file_sha256,pixel_sha256
VG_100K/2370014.jpg,923700147650,complex,1,amt,500,204,71653,bb07b18ac1ad598c413c0162f24bd149a8d2cd439027b4919924c1b6ac93d524,5209191f207a28a1282ea6b55e518207a9c828b7499506662a76d0dfcb673184
VG_100K/2370078.jpg,30128488,simple,1,imported_genome,500,375,143100,c2e98e69a034dac0a0e0b5efea652a5539de7d837e1164374531ffbacaec8039,9ecaf6e83d6e02223e5249d8fd961ada95040a43d96285176ec261324f8abae2
VG_100K/2370088.jpg,30128485,simple,1,imported_genome,500,427,208436,efbd4f024ce2a4a4aef0ce6dacd53f0c76bce4d21163e1110297216a17917ffc,185e9e1f618e538547aa7c3cf9b4d875e9d09fa989917f53cbe01356ddd98a36
VG_100K/2370134.jpg,923701347300,complex,2,amt,500,375,141347,f1da54195a66da6c0133c433dde9017560ee2df4d2c3e72ba9d87b9d32d3fc26,6803d4bee6b8a3a4d5fa748f7e67772800af2b3e62ed59b341a6377c9707e9bc
VG_100K/2370153.jpg,9237015318199,complex,1,amt,500,332,108109,30c215ed0028353ed09a86d72b5b4e16cf3a20f73b10feae386e6768ebb49e86,2ff47bbeb114e8fc0c8c12927647f9f62272eb11f3fe9637b85771a8cdbab4c2
VG_100K/2370170.jpg,9237017019503,complex,1,amt,500,333,135318,dd1bec08dcfc1c444ff94d4e1a04da8f8412acb7692482aba2dafa30113e13df,f038682c4edbca2f45bb66276c50c7427959aa2c9d04bf0633d13ee48dd0b66d
VG_100K/2370175.jpg,923701757660,complex,0,amt,500,500,144045,3ae79f27b72ee2f77d4e318acff695960e928a872c3255b6c196a0513ea4038d,0f0523e54e03728c4d65b524fb494accedb4d5d55074e940b148d083613fe131
VG_100K/2370189.jpg,30128425,simple,2,imported_genome,500,375,173471,9359af1f862c7763264ea2b202bccf1a50a698448de2e7065992d5954073c109,c3026d133e05c0992664c84e8699c00acc41f950a07c294a8340385c3788e8a9
VG_100K/2370207.jpg,30128415,simple,0,imported_genome,500,375,178451,2f78dff2ace05f13bb68fb301b4940257a57ea5e49c636cb87755a529ea99e4d,ac203437c61da0edb894f1e051fa2713cc87f4036405c1fb6119265ef694beb0
VG_100K/2370214.jpg,923702141959,complex,1,amt,386,500,215615,7c5d09733aac594de9b14d2a42af418c4203f169f80622e27594af66f341e2a0,7efbc801cdf7dbb08de63f64e8f74e0f220dd8e8d9ef0217e052537056e9c11b
VG_100K/2370241.jpg,30128389,simple,1,imported_genome,500,375,82724,2acbf195138520e18a17b7472a708540afa8dc83970711515db4f9887dd66680,56d2626a382e64dba266fca498aa3165b2a3a984b3355bae44e2ec05beef9208
VG_100K/2370267.jpg,9237026718050,complex,1,amt,297,500,175385,a7eb08156e2b9499713266994bb661d70596568dd647c30a32afdb70e7623f23,661107f143bb1d1ff7000b5dd9197a8ca78322b33d6387b2f88e07144d96e9ed
VG_100K/2370453.jpg,9237045310455,complex,1,amt,500,359,77392,129dcabab24693534b02700fbe061d660ed114a10c985ee258e413702ee22aa8,9273df2bb7cb0ae0442fc1cb9e5297f396eaae3080323a43e69bafe06407de52
VG_100K/2370501.jpg,923705016020,complex,1,amt,500,375,198793,3875a8781e3dc89cc9443059ed4cf3b3b9b45e5b7451ec92a33c4ee19a11429d,f09f95704aad5d7fc7d159ce8ec80846c41c4d3ad35a50a1b4ad76d94a0978d1
VG_100K/2370539.jpg,9237053914189,complex,3,amt,500,332,141024,de1fc6d34b46deecccd13a462df90ebe39675896bf2a3510149f3a5c3b772e0e,fcb55ed5d7bab80a4711be1e481d69e87d7c39fb7051d9533628ce0593b7442e
VG_100K/2370540.jpg,9237054019188,complex,1,amt,500,375,134109,64e68d200104512285ca7396bd9542bd022839a45ee8098e94c507649b140d45,cab354c3a6d9f6136af761fc58b8dae57328c8cf4098657673b2d36c9283c2d7
VG_100K/2370569.jpg,923705696804,complex,0,amt,500,333,161367,0c979978a0b12620accbd1d2be8afcdd7116752b86eec47c7f8823971d96350e,56c6a30807296e5c968f6ac45f9a2353f3cb01d881128440cc801afa4f3a262d
VG_100K/2370589.jpg,923705899258,complex,0,amt,500,332,154325,051f708a7fad423b16736326545758d5e558e80eaa544abeb50f4d9ef681ac97,8ef0dd45fbb9be15b0688025c5caae0a55b9c444091a18e7a6f3c008a8407175
VG_100K/2370600.jpg,30128202,simple,1,imported_genome,500,394,138929,0572e6b9e886027af9596eacc72e0a2868d96d2b9d48879c2e4a3fe0cc6f78a6,e3594b5e201379dcf302637250fb5b5356010d258501f1fc2794a335e33430cb
VG_100K/2370662.jpg,9237066218591,complex,1,amt,500,375,120668,085c471589bd93c3ce7af8e19fae3a59b79a628845a1df8fed8d13aea9f7ed6c,0cf7a0fc021e32852665e4a2e5f0b22cea7879c69c82750d1ca1e61c7ef841f0
VG_100K/2370668.jpg,30128165,simple,0,imported_genome,331,500,141751,3f2a1c4ebe83e25c6498e91492099d2a2484a0b115e404df76faba7a0e63b370,cc32ce58f93027d1de87be07c65d1fed05ebfcf3f47db93562bb6732ed37fa29
VG_100K/2370693.jpg,30128153,simple,1,imported_genome,500,333,126554,932e489662443096f14e28466b7a9cfb86c9f8a15dbdfb68369d29ea98ac932c,a424b73b06b54f6f2bb1a32f3f0dee69b4e6a9f8d67eb658c91a4686e72092c3
VG_100K/2370698.jpg,30128151,simple,1,imported_genome,500,333,140772,f5db6003d4905d20a412d93a1f42cb105c997bdde393324e5170c5a020f525cf,8553b85c336c0668dc9288b3133818979490ea82855b1d4bafa58c0a43c30c09
VG_100K/2370714.jpg,9237071417647,complex,1,amt,500,375,111320,20a427dfd4fdd6c51e0b6c719eca4fc0884e07180f13f470b4f9583d4b5eafb2,b1d89e1433692f810aa4a328569c055b7a328d4af355b3a6380ba7e015bb082a
VG_100K/2370738.jpg,30128135,simple,1,imported_genome,500,375,61937,1a1960285da5379fcc56de5f9b476fa809720b8799c0b0a2d5f8b4d7359c76b1,3788a66221119f161b085900120b5abf105ee48ec26d2f82f22961331b24f8f3
VG_100K/2370759.jpg,30128116,simple,1,imported_genome,500,374,114083,c034ef5a7a9f58e938a13fcbb0caac71b91571b7f43e020792e1c183696e6ffd,10cf43ed99cde31aae8d6cdbb6b81628c3670ec9a0f247ad88e05f75e5f1455c
VG_100K/2370776.jpg,30128108,simple,1,imported_genome,500,331,100297,773b8d14dac9fb65cd1faf9fdf99403732afbe886481d9e8826380f9759bed09,0e97dd877efd586b09e62c2476e4e8194d39bf1718459c5d24d574d2bd146215
VG_100K/2370815.jpg,9237081515798,complex,1,amt,500,300,121457,75b8ebb0ca16b8b24596b9f6d5311f99fa19a487ffc777d4d3c197e6e937a849,ee3a19f0f89625be58438e488d22a1e72c625682a7701b10e2c1f6a62843a3b9
VG_100K/2370913.jpg,9237091310270,complex,1,amt,500,374,175463,54ee98c8d40692cdc7b2dfd6cfa55f85e8a916bcf9147634d284c240ccd7aa3b,edd6208661cba1c225dc9a8afcf4c2931cd834b3e1c085073c6825e81ca2430c
VG_100K/2371038.jpg,9237103813016,complex,0,amt,500,282,104497,359537dd349e13da934f5466701b846be38d30255ed665f1396653943350db03,5ed19c95a7f938bdf2213c6a5098de12117c6ed0bed901c56d6fcc9ce57b41a6
VG_100K/2371058.jpg,30127912,simple,2,imported_genome,500,333,167836,7447df75548959c62281b1ba5f10d885ea1dacd7d880700c0318fb6f33c35ccd,23a9f34d2181dc33249420d49aa9aa0bb8b88dd8c0b4a22af6e80e700cb3d319
VG_100K/2371064.jpg,9237106417666,complex,2,amt,500,375,141410,8becf7e596d040c802bad548c5eb668a84aa2f9e74f8a563f420a18d36f6c3b7,cfd1fa0a2a683ef1aa747afaa087007ed81b178eb9e8348db8f4192fa8f7ffd2
VG_100K/2371071.jpg,9237107118874,complex,0,amt,500,379,71366,7d5768e26b080c60898fc4399867feee3822fd053c7e398645ae2c1c73bd0655,d892c6e0708f3ece2cd873b3e477c8709cb47578415bd90c40112b0f9ad25439
VG_100K/2371198.jpg,9237119816761,complex,2,amt,500,375,182034,2aac529616a4f2a266bfea029a99b20cdab238e57b125669dcf75a45b5fbcf1b,7d21ecb04d69fb40ae2d4dc5f14dc37696cd415b4f4a6fa6460785fb326cfbb3
VG_100K/2371222.jpg,923712227513,complex,3,amt,500,375,120006,c7d2921c90111fb86d55831eb5f3589d7f64495a760de0e4bb112c871d781cfb,cf7f54154ae48c87ec818f6b0cc4e43b6e124a3aade13aeab6f56928ebeb8b51
VG_100K/2371261.jpg,30127797,simple,2,imported_genome,375,500,161463,067eadc960bb3953b121c1bb82a3ffde8c221e8b2b5091ad110d0377aebab00c,f5547dce4f2065512813e1845abc9b79b2d08f9d21966633dc57eae851334ee4
VG_100K/2371335.jpg,923713351270,complex,1,amt,500,281,130494,30e5d973c1e97e466daa2df358fd6e2a4cf7f14875e0ed0af8a551b7f3ee440e,734cc9d7f18d7655abb73639a38f335e3c4dd5a8d1dadecb85563601ebd96b36
VG_100K/2371391.jpg,9237139120251,complex,0,amt,375,500,145748,24fa032b5085c21ecf87b1bce890b67d0d8de8757c3b8e25ddca733d01648989,d24a9bb13a2d76f13dcb80e2b9b2d0862bfc8efa5c5f7bb458d0b52a53362014
VG_100K/2371505.jpg,9237150514301,complex,1,amt,500,281,91450,cd54817be33476f02bdc4876db0e134f5780fda39605cc7c0bbe1deb4f77bda3,7f3ef232b872fc94fe95aeeb0534d1a5475e793fa0da2e5a8103212f318c2406
VG_100K/2371548.jpg,30127627,simple,1,imported_genome,500,375,121225,01b8338aa4550ef3cd2840974c48fe69c9b76ca5b35c740d077520ca4118849b,2ff69acbfe9160c6ec15a3c4fee4a031cc7f63901eb2f067d9a56d8a2e3075ce
VG_100K/2371573.jpg,30127617,simple,1,imported_genome,332,500,74420,804de035ea8d62ffc3c937a0c40f12825ded5457e899c61d05f42c7d56e227aa,06a32385158b3fd3be289e136610652fb597b4c2c825858a0c337524992b4840
VG_100K/2371596.jpg,30127598,simple,1,imported_genome,500,374,173234,c4df9591e827baeeb60b15b97c39175cb5afa3b043275a0e280bbf14ae4a3a10,80594ebc054728b86ffbd0a3f8a7e86be367164791aa2830183b3d0ff362e211
VG_100K/2371612.jpg,9237161213320,complex,0,amt,403,403,58167,f99d5d4e6d4d03a76af96827cdc495712c3a006759cd0a1d2f94d29ee4b5997b,436fa910d20f620faa4f888bf949b53d465b6f342e1a6452644bf46652ee901f
VG_100K/2371622.jpg,92371622843,complex,5,amt,500,375,154943,99d7860c48efc765b2b767071a94c88dfc31855db3e1c8ebf9bc7df90caaac46,2a6a17f4616d2342643fcb244d47ed53599c5d3162d4dce92c669b2b8bf58cac
VG_100K/2371644.jpg,923716441292,complex,1,amt,335,500,76475,f145e9051570601169ed98def4185f7a924ba1d569959e7f540a2ecd87c23f79,00a7fda3aaff15b202c3c597667fd5ec3d06466b1ce274618b25c6a09b5d189a
VG_100K/2371693.jpg,9237169317597,complex,1,amt,500,375,153224,67e04d4884684726226b6891aec327711a96d7259a2657925f14b226b641bde5,45e0cced67cf9027222b91ad76e53967c2a88be9bae460c99b5fb1f2e591b66a
VG_100K/2371719.jpg,923717192808,complex,1,amt,500,335,108622,0dd7cd2e5b858c67ab618633df46316c2882163ab04ccc2e8c11a9bdb0bced65,a256c99e41d32cb525832017a2ffbcc23c11af4ac365451d9ce7ce1049a2a87f
VG_100K/2371723.jpg,30127516,simple,2,imported_genome,500,375,103959,297d72114e15092c8bb62c65d753d173b9b8ae96cf46e455c39a45d03d9705d5,763d324b5614c28ac06da637bf97450f53728b86503362bee45536f01ccd4bba
VG_100K/2371739.jpg,30127508,simple,1,imported_genome,500,333,121929,3d68261a3c4407f5d4877c37a5143271f20ada091b5a727d692e1952aee1c9b6,3c4b6d11e5ed8e2f8940e7b91547fe6c12316c1c35ff958bbc3f131d79b2785c
VG_100K/2371778.jpg,9237177818804,complex,1,amt,415,500,143768,98ea90f96a4aecdcc0fe7af4829dcfa1975b8ce9d8710329d8e48831a7ac5cff,fa5652978998698b4eef5f306cd57a3926806b5e518935bea3a3f33a1047673a
VG_100K/2371780.jpg,9237178016046,complex,1,amt,500,333,122481,821fb45b0f1af37a2ea1cfecc8f4ceda093665d674ecf596b4f0e4f9d18ef8b8,7ae82d507cd8872b84b4594e6a13eb22cb1fff07a1dbe1c7dbd7f10c1dfe9418
VG_100K/2371816.jpg,923718162901,complex,0,amt,500,334,53882,a905c38a952e1013894f65fa5f6f941d6752ca4844adfea54bae7d81d69a7b8e,d5ac7577e0e12b49d129df8abcebdd2ae8339ada82c4e85bad75b92a8a5608a7
VG_100K/2371855.jpg,30127438,simple,3,imported_genome,500,375,154437,6f307c31baa21935ebc3b59fa599076d28850e9762bedb97970c451dafead382,0c526f6ce875e893e02519c45dfec2301ff248046e52ebba375f17c69a3be76e
VG_100K/2371873.jpg,9237187314283,complex,1,amt,500,335,140566,a61bd59e435b9744ea8ff0d4fc2edc49e9ef498bcb9958997b1303cd1bf34117,11de0cb05dd9c9b1dca4c56fc9f34d2d0429e7b4897e19fd769d26c39ae0807a
VG_100K/2371886.jpg,923718867289,complex,1,amt,500,281,83159,26831ad9819d3091ed47baf9383ebcd9eb7b436f7a8dcc3987f02fc54f5764dc,b49ba7f1adb76b935ce98d1fa62d55fc0a1e61ba2d84557ab5d2925a13f64b4b
VG_100K/2371905.jpg,9237190517510,complex,0,amt,500,333,145251,100a8fca8dc19cf4a6f3c5269e143707180a45e25ee43d077b90160caedb6849,9f041b39e8de17c7cda855603975976a4bcd433939d5cbba3017b282f86c1239
VG_100K/2371930.jpg,92371930892,complex,1,amt,500,500,198427,81e0dbebe451688eb71c128729c7068f6c0b2e59b9e9bb5a1c97ba43f93fbb71,9d8d551b6998ada1ab6e4626e11da2b77c92e613dca581f17b98feabb6282ef6
VG_100K/2371949.jpg,9237194917531,complex,1,amt,400,500,108444,cbf4541d3689f82b71e50e4733e3d69df17449d3b186130ceb3cd096bcd7923b,cb1ddc3b333ebaeed5382a490a4d74166b87b53cefab84005087b24b5b05b962
VG_100K/2371981.jpg,9237198111756,complex,0,amt,375,500,155875,20096bc9ff6e645254e1274a97cc751c8c9bd21022954cca039a61ac309674a0,02346daec581f60c30b195e4368bb1a7ed2cfb3133801837422eaf79543f189d
VG_100K/2371999.jpg,9237199914347,complex,0,amt,500,334,146962,88ebe8fcfecf46008970a939b622246b4cf6959551523cc40996dbf314023dda,489e48499c26ced94994db2cebd8a736ba8010fb00af189927fca6847433b177
VG_100K/2372008.jpg,9237200816237,complex,0,amt,500,313,119763,154c1dcbdf0a22a3ecbf7baf7cbf90c16f871d324b53be4510dc62081932c329,c8166c718d066323a8cb63e4a2fe5f088583bfada94c52dcd1f818cf7d7e51a0
VG_100K/2372011.jpg,92372011464,complex,2,amt,500,333,143861,a2877fe2b7dac391ef812d4b5aeb2c5fa87b7e87796957e5b99a64533c3fd9a3,c755e7c916b4839aef74e76b1b0bddb097864da642ba3f3706911efdf1507804
VG_100K/2372016.jpg,30127359,simple,1,imported_genome,500,375,163867,5a79afca4a1e77caaca22f453e6f899cc11970042af360a74fc94052b7e3d099,1fcd95a9f6983974df8653eea34ccc766930d69b1577d64d092fe476a6c9b25e
VG_100K/2372036.jpg,9237203612949,complex,1,amt,373,500,127000,d1d6ca8b2be0c46aab9668a358f865930e70e8e3b1231c5353d2763b9eacc718,539ab84c6f6bfadf5bde94e0bc4fe48e2741145bd8f5c5fa8bb3c75d8c71a13a
VG_100K/2372064.jpg,30127327,simple,1,imported_genome,500,375,115040,1fffff69ad60741e93a2413cdddee753994e38bd1d3b7b2df279994efad3ae6a,e72acd97815544487e0610175a863cffc9ef89483c89d2db56060c3f1a7712f0
VG_100K/2372067.jpg,30127325,simple,3,imported_genome,500,484,170243,6f3287761e5d0a3cb8b218b32ef85195a7289c4392cd23d8545b7a2ca566fa33,550f27e7231e5194b790409a536985abd3fd480dea2c8c913aa3ec025f4d5f31
VG_100K/2372068.jpg,9237206818353,complex,1,amt,500,332,128252,d310d27a90399c267b710a2318367da7c7c9147cfbd45e60369b205c55e499a4,2db61f31212b478973778c1520e29aa674e3774cbab1ce67940b0f6e78b7545f
VG_100K/2372082.jpg,30127319,simple,1,imported_genome,500,343,127258,c978cab3d9d6559ebee564f4727f7251d43ad9083a79e801b4a68b155e0b25e8,7d73754735feeea7f23537a007f0ff187655a73a9a9477f443a35463e48c2b28
VG_100K/2372160.jpg,923721602277,complex,1,amt,500,375,105959,4354a329961f38e243a17bd53e58d2c2ff8fb7ebbe123ae7f131d4ab64a8c546,66890336680ed7f4a67815c83d52ce0f54e992e66efe16b0c1eece943c46ae4b
VG_100K/2372170.jpg,9237217016839,complex,0,amt,395,500,139438,f26c644f312c353425e67f77cce6f17d07e6ebd919c2a11a0d9212b9b2e12b27,98272597674660b220df53f39a75b8a2d6ccc0da4dc51d9e1ffc43e94c2b261e
VG_100K/2372198.jpg,9237219812541,complex,1,amt,500,329,125373,066d8ceb7739d7a758dfe749e0956bcc5cf1759158425454a73231e331491a7a,a929f823313cffff8f1dc9a72d8c4beebb1d47dc8fbc552e1f7d01ae93a69801
VG_100K/2372211.jpg,9237221119054,complex,0,amt,331,500,127329,2adab5016b0fee303698b8c99b5c7958a9a4ddd51ca919fc2e3a00866ad911ed,ee5bd00cc7c23b6f7c8fe440858ef99e4ba20c5fbc55c7a6084fcc1f055a132b
VG_100K/2372247.jpg,30127220,simple,1,imported_genome,500,333,175249,62efa6de36d1aeddb88a5d1972404d5040cbdabfd7518e53e107a9aabd9f0bbf,aeb4d6c0df7f036bcab4d61cc90dc4b61b9af0449e9628355b9bb41074f2b8af
VG_100K/2372254.jpg,9237225415325,complex,1,amt,500,375,153540,fac834b94fc037ffbd1e785cdcc2a97afd2439d45660a0b3e76eb343b3408e5d,57f0dc36596babf929e9459054c65a98e0bd20c68a22526555cce744d1ab27d3
VG_100K/2372295.jpg,9237229510134,complex,0,amt,500,375,141404,4e1c6206f3d5b0ff77f58c86b18874e17956e53f02de12e0781d402df517d6d4,716d135b129947b2a3235c280128e87e665b94f75986019af5005ba9ed39be60
VG_100K/2372303.jpg,30127192,simple,1,imported_genome,500,321,114100,2fa8ac1a70c24098ef179454ffe990cdd12a6c5e5ab51a0980593ac9eeda12c7,8678df32c9b30a9c9de5863ecd5a97971502561094944d9a3fb3249e5c3922ff
VG_100K/2372316.jpg,923723166428,complex,0,amt,500,333,122976,812a5dc4b457981c0edfe9d554e271c41f08dac6b9bb7fb3fefb4234bb6eda5f,bda6c17a020b201931ed0fef23ac9d5825e326690deb3541dd362ab685a5f80b
VG_100K/2372341.jpg,9237234112193,complex,2,amt,500,375,139297,f82ee7a78e44ab800df76b3fcc826260f21ed1e40ec3c81ca1cd9004a0c433d1,47234df7fa9ab64a8a366474d38d69ca83f12ae8a446e04d27ebea2e49542f57
VG_100K/2372354.jpg,30127156,simple,1,imported_genome,333,500,127067,1e10a05935d3f6e7ad3183fb9e152df15b93a05819e7bc550d5b1a9ac36124df,ae591f60a70d18482632a0148b3a84eb83a14e3f209f8b2852a2a8bbb61f6b5c
VG_100K/2372368.jpg,30127147,simple,2,imported_genome,500,335,206966,77db636f8f08fe84065a4d29e08a14e86c4e7483b759d63de02a65dee1247a22,62b564d072df4f661c3a0cda3998977504544254452258287ff65f253ae4964e
VG_100K/2372410.jpg,923724109183,complex,1,amt,500,400,84570,b72d7568c1823079eb45bebf953f9010c343f16baf4913a60908dd0a9d55bd31,13e53f9549acaa66b9aa7b0c680371f033d2b212931fc6d4ebfd7019a1497bf5
VG_100K/2372493.jpg,9237249312514,complex,1,amt,500,281,114154,31dc3ed1c9d0a89b3d55791f8a42fd70afc54b6f2d7fb43d32037632cc8143c9,8104b0ba13a7665506fdb01cf4901167d2f9cc906d4866db539ffcbae667b22a
VG_100K/2372505.jpg,30127075,simple,1,imported_genome,500,357,180215,c89a785dce5101bd674d7c3ab823f90a6191a2b834667d06e318641d9eeeb50c,41b82c2449ae7b2700c5fea477258ac9a0c82014b6507bb1690605a38caaa39b
VG_100K/2372512.jpg,30127070,simple,1,imported_genome,500,333,135471,2f3eb8df6b3603ef28c668bbaac1bf0dfe1e04e2fcf08d71189194f676774d53,070339fe52c2254d913ecd6592b6cf5d55b1c41af384edd971a2fa1c9fd14d16
VG_100K/2372524.jpg,30127062,simple,2,imported_genome,500,333,93648,deacb58e188152f4ebc80a376b24c0852c7b45d6f7a82d82e35dfa5da9771776,2d5ba534a84919483d0c0bf37a9d69c2a4cb1bc12533cf393e4f0b81b41a7987
VG_100K/2372525.jpg,30127060,simple,2,imported_genome,500,374,186631,353966609e4c7cdc0acf398f5e5b966126f413e753785abcf40009c94f1a8628,32572930cebc95c9415cf738836b1a44a80d04cbb2db3e8e2199caee5347c7f6
VG_100K/2372566.jpg,923725666854,complex,1,amt,500,357,125878,7388ac41e5e53370926fb1d10e49ad8bb1b98d47da7eac3e05dd3feaacb50514,5a8704ad69eadf762f52e5895b5ac9499cb5166923acf0391806c6d174eed22f
VG_100K/2372603.jpg,9237260318080,complex,1,amt,500,333,108640,0c9b39dd84ce48a1b7028e012011a29301f18409eb7b6c69d01043968347e173,866a8596a5dcbb7326216fcfedadba7876f2024e191feeb0eb0de5aefa5b6681
VG_100K/2372608.jpg,30127016,simple,2,imported_genome,500,375,116978,d303476e5e148c82dc8242d843c6fc406a885fe85e62bf54313d60931fcbe9fb,3de03daa85b78a53e684bc679f73f0d4a5aeff845a26795b138fe4d2ab051b37
VG_100K/2372657.jpg,9237265720414,complex,0,amt,500,335,146096,5705597f7a22724643b29ad8fd43faa49386d6b1cd09efe6d7d2e20865e42fb2,653b17cd64208cf1c8b1312cfdbabe116918438cec1eba5dafe1bbfc217e44b9
VG_100K/2372698.jpg,30126973,simple,1,imported_genome,315,500,113227,93f786eb3caac9bef356bfb2151256b4b1d5303d3bdeec270c71fdd4eea25e97,430203abf1a9b0d5b6d1d20183bf2adc8e178e280f052615a5deb7dcf7d4b867
VG_100K/2372724.jpg,30126951,simple,1,imported_genome,331,500,107456,b070e2af364164f9b63b4439eaf2de0a927974c0b306ad9a245a383fb26ca0b7,b8d0244a5b131293542a1b1c0bf08bd8f2faababe37a959466c022f9fbac9561
VG_100K/2372728.jpg,9237272817110,complex,2,amt,500,333,113927,b22b80f626378f9c36baf088d45338051f72fade24a8fdd854b20d1a3ef8a6ea,f1392d158edbabdd4b1a9fed9c4557759ea3b3225176913244458d65ee766726
VG_100K/2372732.jpg,9237273212008,complex,1,amt,500,375,170576,2ac12bc8faf5e01a84be4f1659755c87f1929724b8690adf6b8b58e7dd59f953,ab66b69bb9f84851bc4fbe58898ce31cac1fd6a18a2f3ba255732649f9eb017a
VG_100K/2372741.jpg,9237274115716,complex,0,amt,500,281,149876,7b03b03372159721e024d62b58b6e5e66c6c098e08afb6c88293ebc5d852347e,a2f2e0cc07d3f964ed32d7510a7e08e13450c01c38121b9b83e6ce16eceafdab
VG_100K/2372815.jpg,9237281516961,complex,5,amt,500,375,117951,5870bc22418f186da7fca0f4ba5ad95ab764ad5040922503ebcabbd9b9560743,ff30d1aeaea6e8497c00c1696f59a262994101346940ca4db6f59c43070298f1
VG_100K/2372832.jpg,9237283215097,complex,0,amt,500,333,87800,b3c6dcafdf73d6c486b403314ac52a72213fd7294256b8f186bd533f6e2541c6,c764eae59ca9e440eba3e000ae129caf92ecb1d7859832ee9bda7438b23c9d99
VG_100K/2372878.jpg,923728789887,complex,0,amt,375,500,236518,c8e047dfb10996cf3bb10ee8443313b61e0144b2254bdfd504ced8315fb5abfb,7e6c00b779b50eec2536a7ff3f1630e01d4d57075d86a2aa6f7bca6ca6004300
VG_100K/2372886.jpg,30126844,simple,1,imported_genome,500,332,84099,a67a5406e432480886a72c11cd88218ef88490b30557b9ad687c5e78c91662c4,c6200a51b72c0fbb1be32e02078d601ead4317c7ff7c2af909fe385e3c58d042
VG_100K/2372887.jpg,30126843,simple,1,imported_genome,350,500,104027,a80d6b61d300de7e5af206583df8b8ee5cf4b13dfcbbed21fd5ff4fb52bf4ef6,5a605886b6fecbac7c1fc34f3bc85aefd2ac83c19000549f3b4645299c00792d
VG_100K/2372958.jpg,9237295812731,complex,1,amt,500,333,101470,904f54175b593be63dc973f8f704571b0735bda1bb5cf8a0c3ee895ddceda6ba,37c3a2fc6586171ce27c54619da57eed0b11e41c2de66249b2dfffbaf8361c1f
VG_100K/2372966.jpg,923729663106,complex,1,amt,333,500,207081,83cc1d9a75796bc4159cfbebb53de80c6efc1d92480438d0b9a0790b03dc8284,e7e9a360806f37ca2f05e412969fa23f16e5bef46c714d5882987fa5e918fc65
VG_100K/2372975.jpg,9237297515265,complex,1,amt,333,500,85867,3d4e738a205f47c7e0c6da3c6adad409ea5c7b27386baa5cfb51eb75d4f2deab,7b0d443ed03d3ecdec242abe0e105ea2d3fefbed4396c9f08fb5f9fd23efd2b5
VG_100K/2373056.jpg,30126761,simple,1,imported_genome,500,334,44368,e9bb8f6b85119dc5b43d988a94f51d5bea0648595af58609e8d09f2070ba76d5,085286ea491afc22ea9a049c964c9f55b24ff2960960b31667672823bf37832d
VG_100K/2373171.jpg,9237317119732,complex,0,amt,375,500,139921,c0575f2c5517030e6400178db00ec883c89cbb74e151b5cb8bd4a7583e5219d7,9faf9576345021d13a1e099e259805d59c9cb3fcf313dee8359d7cf70d58c45e
VG_100K/2373212.jpg,30126664,simple,1,imported_genome,334,500,178118,fb6ed6b36fadf4f2c4803eed3719828e9a21bd2daa9cb8c413d0b4ea9676b71f,565c9dea015bc8e9f30b626d6e786f6dcf220f2bc1817e89eb0fb16bc7cbf859
VG_100K/2373217.jpg,30126658,simple,2,imported_genome,500,332,123939,32f14ec0d11621d3cbf8ba2bda434da64a90c788c509bd60dca27c84a0695997,6d5e8584754872e8a3735fa3078515e04e2b5a39e8f2c04ccd3b1bd2e23f4a24
VG_100K/2373223.jpg,30126654,simple,1,imported_genome,375,500,121014,27a0ef31630a94d9ef8efa8b355f093a5a09d7584a3f71d25267e072539e52fa,4f18c8e47a8be937015289755155b13202b1f527e6ce5a3efde521f5f52c1996
VG_100K/2373234.jpg,9237323415714,complex,1,amt,333,500,79467,1d4333bc70013758540cdf46cbe945220dda615ba2c3b746993549f1ece0a583,f1bc694df1c1c2f5e0295b5971621dd4b2bd85aa74ce55ab8565385d165127f1
VG_100K/2373244.jpg,9237324416179,complex,0,amt,375,500,143067,8ea1db3b43897ecbe1cbcc2302817af1343d6e9d91ef054dec244764d7ea2e70,cde5fd43122eab16ee8a07df832475183ad4a7e95dc88192bdd7b72a751d792c
VG_100K/2373251.jpg,30126638,simple,2,imported_genome,500,313,76641,5e63fb259da53e625b26d65eccdd1a89c0a063602c2c34ef5c188eb76e6604c6,41b4908849242ef5712f740e58a75c5b45bd3f6a7cbf438f67b32d8e5dab31b1
VG_100K/2373261.jpg,30126627,simple,11,imported_genome,500,323,162556,3485283eba4c55ea761675b27da545959046e8c241f7744f9b06348ae4b6f1f8,e74af073b730ef0fdf217289d1ffa93a476f151a3931c343162ee4badae83192
VG_100K/2373265.jpg,30126620,simple,1,imported_genome,375,500,166223,59c97f45372d8cd1ae443ca89e9ec0cf80cd0c5446acf053433c14238e492316,64319c69e3103f09a9151c745cae10d7d759ea1100f454302661093fef74b4c9
VG_100K/2373302.jpg,92373302520,complex,0,amt,500,375,129294,b79b340fe8688c28fed8da2299dae1cce76d90caf85b6c704f1d7714f312dd0f,ab8a010d7cb40fdaba1a91fcdbcb6a793bceb57026b4af071b4fd2f4e2d1cde8
VG_100K/2373386.jpg,923733868299,complex,0,amt,374,500,170455,5e025dfbaa27ca20de8381eb15c0be1f5519a5540e038136b94ecdb77e97ebfa,f2af01d5aa59c45250f8dd8d71bcb7be3c629bbf4bc1396e0b9ab859e3d88de6
