row_index,original_selected_alpha,spuc_selected_alpha,original_best_score,spuc_best_score,action_changed,archived_post_correct,sample_id,condition,ground_truth,baseline_prediction
1034,1.0,1.0,0.018869707991483235,0.018869707991483235,False,False,pccv3_n06_dense_r34,dense,6,5
1035,1.0,1.0,0.0310684049325469,0.0310684049325469,False,False,pccv3_n06_dense_r35,dense,6,5
1036,4.0,4.0,0.5434778455469075,0.5434778455469075,False,True,pccv3_n06_dense_r36,dense,6,5
1037,4.0,4.0,0.5007932731552817,0.5007932731552817,False,True,pccv3_n06_dense_r37,dense,6,5
1038,1.0,1.0,0.06993060993775461,0.06993060993775461,False,True,pccv3_n06_dense_r38,dense,6,6
1039,1.0,1.0,-0.058154298379114414,-0.058154298379114414,False,True,pccv3_n06_dense_r39,dense,6,6
1040,1.0,1.0,-0.11083055527037486,-0.11083055527037486,False,False,pccv3_n06_distractors_r00,distractors,6,7
1041,1.0,1.0,0.00023628520646899742,0.00023628520646899742,False,False,pccv3_n06_distractors_r01,distractors,6,7
1042,1.0,1.0,0.06313132503279972,0.06313132503279972,False,True,pccv3_n06_distractors_r02,distractors,6,6
1043,1.0,1.0,0.008753924348601366,0.008753924348601366,False,True,pccv3_n06_distractors_r03,distractors,6,6
1044,1.0,1.0,0.013903529203225067,0.013903529203225067,False,True,pccv3_n06_distractors_r04,distractors,6,6
1045,1.0,1.0,-0.024615649670573402,-0.024615649670573402,False,False,pccv3_n06_distractors_r05,distractors,6,7
1046,1.0,1.0,-0.08997883120689106,-0.08997883120689106,False,False,pccv3_n06_distractors_r06,distractors,6,7
1047,1.0,1.0,0.021953900625290727,0.021953900625290727,False,True,pccv3_n06_distractors_r07,distractors,6,6
1048,1.0,1.0,-0.015509057374665163,-0.015509057374665163,False,False,pccv3_n06_distractors_r08,distractors,6,7
1049,1.0,1.0,0.00867366783495361,0.00867366783495361,False,True,pccv3_n06_distractors_r09,distractors,6,6
1050,1.0,1.0,0.014574910375327606,0.014574910375327606,False,True,pccv3_n06_distractors_r10,distractors,6,6
1051,1.0,1.0,-0.025602459065471282,-0.025602459065471282,False,False,pccv3_n06_distractors_r11,distractors,6,7
1052,1.0,1.0,-0.15109887690463228,-0.15109887690463228,False,False,pccv3_n06_distractors_r12,distractors,6,8
1053,1.0,1.0,-0.05683757965945245,-0.05683757965945245,False,True,pccv3_n06_distractors_r13,distractors,6,6
1054,1.0,1.0,0.04133073565189053,0.04133073565189053,False,True,pccv3_n06_distractors_r14,distractors,6,6
1055,1.0,1.0,-0.04391235784124034,-0.04391235784124034,False,False,pccv3_n06_distractors_r15,distractors,6,5
1056,1.0,1.0,-0.1515565980731483,-0.1515565980731483,False,False,pccv3_n06_distractors_r16,distractors,6,7
1057,1.0,1.0,-0.047590623711357645,-0.047590623711357645,False,True,pccv3_n06_distractors_r17,distractors,6,6
1058,1.0,1.0,-0.00405793925127855,-0.00405793925127855,False,True,pccv3_n06_distractors_r18,distractors,6,6
1059,1.0,1.0,-0.04028997739395909,-0.04028997739395909,False,True,pccv3_n06_distractors_r19,distractors,6,6
1060,1.0,1.0,0.017441344891618075,0.017441344891618075,False,False,pccv3_n06_distractors_r20,distractors,6,7
1061,1.0,1.0,0.006203431643225822,0.006203431643225822,False,True,pccv3_n06_distractors_r21,distractors,6,6
1062,1.0,1.0,-0.16634587792654307,-0.16634587792654307,False,False,pccv3_n06_distractors_r22,distractors,6,7
1063,1.0,1.0,-0.038836999319998615,-0.038836999319998615,False,True,pccv3_n06_distractors_r23,distractors,6,6
1064,1.0,1.0,0.014476257590690884,0.014476257590690884,False,True,pccv3_n06_distractors_r24,distractors,6,6
1065,1.0,1.0,-0.13998370582247313,-0.13998370582247313,False,False,pccv3_n06_distractors_r25,distractors,6,7
1066,1.0,1.0,-0.03843422028456171,-0.03843422028456171,False,True,pccv3_n06_distractors_r26,distractors,6,6
1067,1.0,1.0,-0.016577354571670987,-0.016577354571670987,False,True,pccv3_n06_distractors_r27,distractors,6,6
1068,1.0,1.0,-0.10136314463013155,-0.10136314463013155,False,True,pccv3_n06_distractors_r28,distractors,6,6
1069,1.0,1.0,-0.007435331507411469,-0.007435331507411469,False,False,pccv3_n06_distractors_r29,distractors,6,7
1070,1.0,1.0,-0.07443219790156563,-0.07443219790156563,False,False,pccv3_n06_distractors_r30,distractors,6,7
1071,1.0,1.0,-0.18001571510599435,-0.18001571510599435,False,True,pccv3_n06_distractors_r31,distractors,6,6
1072,1.0,1.0,-0.19557597324315582,-0.19080188877305085,False,False,pccv3_n06_distractors_r32,distractors,6,8
1073,1.0,1.0,-0.08634770138340897,-0.08634770138340897,False,True,pccv3_n06_distractors_r33,distractors,6,6
1074,1.0,1.0,0.042011890206043005,0.042011890206043005,False,True,pccv3_n06_distractors_r34,distractors,6,6
1075,1.0,1.0,0.05229474704301495,0.05229474704301495,False,True,pccv3_n06_distractors_r35,distractors,6,6
1076,1.0,1.0,0.07319208569448724,0.07319208569448724,False,True,pccv3_n06_distractors_r36,distractors,6,6
1077,1.0,1.0,-0.11837159400668373,-0.11837159400668373,False,True,pccv3_n06_distractors_r37,distractors,6,6
1078,1.0,1.0,-0.05062995186662904,-0.05062995186662904,False,True,pccv3_n06_distractors_r38,distractors,6,6
1079,1.0,1.0,0.014757240616338742,0.014757240616338742,False,True,pccv3_n06_distractors_r39,distractors,6,6
1080,4.0,4.0,0.15183351743974766,0.15183351743974766,False,True,pccv3_n06_grid_r00,grid,6,6
1081,1.0,1.0,0.060723494715925044,0.060723494715925044,False,True,pccv3_n06_grid_r01,grid,6,6
1082,2.0,2.0,0.28279150746028003,0.28279150746028003,False,True,pccv3_n06_grid_r02,grid,6,5
1083,4.0,4.0,0.45282745885923315,0.45282745885923315,False,True,pccv3_n06_grid_r03,grid,6,5
1084,1.0,1.0,-0.03126772694640302,-0.03126772694640302,False,True,pccv3_n06_grid_r04,grid,6,6
1085,4.0,4.0,0.19498369886934558,0.19498369886934558,False,True,pccv3_n06_grid_r05,grid,6,6
1086,1.0,1.5,0.09152869761316389,0.2013849669693724,True,True,pccv3_n06_grid_r06,grid,6,6
1087,1.0,1.0,0.0784005410814375,0.0784005410814375,False,True,pccv3_n06_grid_r07,grid,6,6
1088,1.0,1.0,-0.08173842972074304,-0.08173842972074304,False,True,pccv3_n06_grid_r08,grid,6,6
1089,4.0,4.0,0.4448326426114578,0.4448326426114578,False,True,pccv3_n06_grid_r09,grid,6,5
1090,1.0,1.0,-0.05897021737384561,-0.05897021737384561,False,True,pccv3_n06_grid_r10,grid,6,6
1091,4.0,4.0,0.3864501927985683,0.3864501927985683,False,False,pccv3_n06_grid_r11,grid,6,5
1092,1.0,1.0,-0.06611975034045346,-0.06611975034045346,False,True,pccv3_n06_grid_r12,grid,6,6
1093,4.0,4.0,0.43682099243353323,0.43682099243353323,False,True,pccv3_n06_grid_r13,grid,6,5
1094,4.0,4.0,0.11577108119014161,0.11577108119014161,False,True,pccv3_n06_grid_r14,grid,6,6
1095,1.0,1.0,0.09706668735664857,0.09706668735664857,False,True,pccv3_n06_grid_r15,grid,6,6
1096,1.0,1.0,-0.07509025796161724,-0.07509025796161724,False,True,pccv3_n06_grid_r16,grid,6,6
1097,1.0,1.0,0.02105798224597149,0.02105798224597149,False,True,pccv3_n06_grid_r17,grid,6,6
1098,4.0,4.0,0.49523100447382556,0.49523100447382556,False,False,pccv3_n06_grid_r18,grid,6,5
1099,2.0,2.0,0.4099823062940159,0.4099823062940159,False,True,pccv3_n06_grid_r19,grid,6,5
1100,1.0,1.0,-0.034766707292872526,-0.034766707292872526,False,True,pccv3_n06_grid_r20,grid,6,6
1101,4.0,4.0,0.17491180237717324,0.17491180237717324,False,True,pccv3_n06_grid_r21,grid,6,6
1102,4.0,4.0,0.41336006956631804,0.41336006956631804,False,True,pccv3_n06_grid_r22,grid,6,5
1103,4.0,4.0,0.6709803894561047,0.6709803894561047,False,True,pccv3_n06_grid_r23,grid,6,5
1104,1.0,1.0,-0.07548697619052072,-0.07548697619052072,False,True,pccv3_n06_grid_r24,grid,6,6
1105,1.0,1.0,-0.02642229739268677,-0.02642229739268677,False,True,pccv3_n06_grid_r25,grid,6,6
1106,4.0,4.0,0.11191694746238932,0.11191694746238932,False,True,pccv3_n06_grid_r26,grid,6,6
1107,2.0,2.0,0.3069691797364624,0.3069691797364624,False,True,pccv3_n06_grid_r27,grid,6,5
1108,4.0,1.5,0.13111024885719474,0.22263144306213123,True,True,pccv3_n06_grid_r28,grid,6,6
1109,1.0,1.0,-0.0737528427450355,-0.0737528427450355,False,True,pccv3_n06_grid_r29,grid,6,6
1110,1.0,1.0,0.06100858883062042,0.06100858883062042,False,True,pccv3_n06_grid_r30,grid,6,6
1111,1.0,1.0,-0.007642167194279036,-0.007642167194279036,False,True,pccv3_n06_grid_r31,grid,6,6
1112,1.0,1.0,0.04265338305821052,0.04265338305821052,False,True,pccv3_n06_grid_r32,grid,6,6
1113,1.0,1.0,0.037963975613138454,0.037963975613138454,False,True,pccv3_n06_grid_r33,grid,6,6
1114,1.0,1.0,0.09647042794995712,0.09647042794995712,False,True,pccv3_n06_grid_r34,grid,6,6
1115,2.0,2.0,0.4359765539817274,0.4359765539817274,False,True,pccv3_n06_grid_r35,grid,6,5
1116,1.0,1.0,-0.08823434599586344,-0.08823434599586344,False,True,pccv3_n06_grid_r36,grid,6,6
1117,1.0,1.0,0.023929523545703952,0.023929523545703952,False,True,pccv3_n06_grid_r37,grid,6,6
1118,1.0,1.0,-0.07626687447449912,-0.07626687447449912,False,True,pccv3_n06_grid_r38,grid,6,6
1119,1.0,1.0,-0.07804317352027902,-0.07804317352027902,False,True,pccv3_n06_grid_r39,grid,6,6
1120,1.0,1.0,0.074235003471109,0.074235003471109,False,True,pccv3_n06_random_sparse_r00,random_sparse,6,6
1121,1.0,1.0,0.05848715904976113,0.05848715904976113,False,True,pccv3_n06_random_sparse_r01,random_sparse,6,6
1122,4.0,4.0,0.2535883408136121,0.2535883408136121,False,True,pccv3_n06_random_sparse_r02,random_sparse,6,6
1123,4.0,4.0,0.17385095798565547,0.17385095798565547,False,True,pccv3_n06_random_sparse_r03,random_sparse,6,6
1124,1.0,1.0,0.043333507831081634,0.043333507831081634,False,True,pccv3_n06_random_sparse_r04,random_sparse,6,6
1125,4.0,4.0,0.24846894033133987,0.24846894033133987,False,True,pccv3_n06_random_sparse_r05,random_sparse,6,6
1126,4.0,4.0,0.3808426169469404,0.3808426169469404,False,False,pccv3_n06_random_sparse_r06,random_sparse,6,5
1127,4.0,4.0,0.15188310725703308,0.15188310725703308,False,True,pccv3_n06_random_sparse_r07,random_sparse,6,6
1128,1.0,1.0,0.044065209176911084,0.044065209176911084,False,True,pccv3_n06_random_sparse_r08,random_sparse,6,6
1129,4.0,4.0,0.3740590398766954,0.3740590398766954,False,False,pccv3_n06_random_sparse_r09,random_sparse,6,5
1130,1.0,1.0,0.07094127633892498,0.07094127633892498,False,True,pccv3_n06_random_sparse_r10,random_sparse,6,6
1131,4.0,4.0,0.5558769658757341,0.5558769658757341,False,True,pccv3_n06_random_sparse_r11,random_sparse,6,5
1132,4.0,4.0,0.34225847004868115,0.34225847004868115,False,False,pccv3_n06_random_sparse_r12,random_sparse,6,5
1133,1.0,1.0,-0.027219948311395896,-0.027219948311395896,False,True,pccv3_n06_random_sparse_r13,random_sparse,6,6
1134,4.0,4.0,0.6508064235039926,0.6508064235039926,False,True,pccv3_n06_random_sparse_r14,random_sparse,6,5
1135,1.0,1.0,0.0005505004036454736,0.0005505004036454736,False,True,pccv3_n06_random_sparse_r15,random_sparse,6,6
1136,4.0,4.0,0.6473627361868463,0.6473627361868463,False,True,pccv3_n06_random_sparse_r16,random_sparse,6,5
1137,4.0,4.0,0.5577657209113259,0.5577657209113259,False,True,pccv3_n06_random_sparse_r17,random_sparse,6,5
1138,4.0,4.0,0.6516639628002631,0.6516639628002631,False,True,pccv3_n06_random_sparse_r18,random_sparse,6,5
1139,4.0,4.0,0.464039650996699,0.464039650996699,False,True,pccv3_n06_random_sparse_r19,random_sparse,6,5
1140,1.0,1.0,0.01448829849179542,0.01448829849179542,False,True,pccv3_n06_random_sparse_r20,random_sparse,6,6
1141,1.0,1.0,0.07579911803426669,0.07579911803426669,False,True,pccv3_n06_random_sparse_r21,random_sparse,6,6
1142,1.0,1.0,0.0946646735004613,0.0946646735004613,False,True,pccv3_n06_random_sparse_r22,random_sparse,6,6
1143,4.0,4.0,0.5081922835330184,0.5081922835330184,False,False,pccv3_n06_random_sparse_r23,random_sparse,6,5
1144,4.0,4.0,0.37138853720043624,0.37138853720043624,False,True,pccv3_n06_random_sparse_r24,random_sparse,6,5
1145,1.0,1.0,0.06465563743553883,0.06465563743553883,False,True,pccv3_n06_random_sparse_r25,random_sparse,6,6
1146,4.0,4.0,0.9955150516092858,0.9955150516092858,False,True,pccv3_n06_random_sparse_r26,random_sparse,6,5
1147,4.0,4.0,0.3139153849262806,0.3139153849262806,False,True,pccv3_n06_random_sparse_r27,random_sparse,6,5
1148,1.0,1.0,-0.04533039767384296,-0.04533039767384296,False,True,pccv3_n06_random_sparse_r28,random_sparse,6,6
1149,4.0,4.0,0.12952133742476252,0.12952133742476252,False,True,pccv3_n06_random_sparse_r29,random_sparse,6,6
1150,4.0,4.0,0.20147916901036836,0.20147916901036836,False,True,pccv3_n06_random_sparse_r30,random_sparse,6,6
1151,4.0,4.0,0.218926647475957,0.218926647475957,False,True,pccv3_n06_random_sparse_r31,random_sparse,6,6
1152,4.0,4.0,0.2888575503701363,0.2888575503701363,False,True,pccv3_n06_random_sparse_r32,random_sparse,6,6
1153,4.0,4.0,0.12745035069156382,0.12745035069156382,False,True,pccv3_n06_random_sparse_r33,random_sparse,6,6
1154,4.0,4.0,0.19204229127461292,0.19204229127461292,False,True,pccv3_n06_random_sparse_r34,random_sparse,6,6
1155,4.0,4.0,0.18837934149320057,0.18837934149320057,False,True,pccv3_n06_random_sparse_r35,random_sparse,6,6
1156,1.0,1.0,0.0012143791064887777,0.0012143791064887777,False,True,pccv3_n06_random_sparse_r36,random_sparse,6,6
1157,1.0,1.0,0.07716707349648418,0.07716707349648418,False,True,pccv3_n06_random_sparse_r37,random_sparse,6,6
1158,4.0,4.0,0.3002349042007076,0.3002349042007076,False,False,pccv3_n06_random_sparse_r38,random_sparse,6,5
1159,1.0,1.0,0.06210874612711341,0.06210874612711341,False,True,pccv3_n06_random_sparse_r39,random_sparse,6,6
1160,4.0,4.0,0.15959661791735272,0.15959661791735272,False,False,pccv3_n06_row_r00,row,6,5
1161,1.0,1.0,0.06613855285073077,0.06613855285073077,False,False,pccv3_n06_row_r01,row,6,5
1162,4.0,4.0,0.199176662776824,0.199176662776824,False,False,pccv3_n06_row_r02,row,6,5
1163,1.0,1.0,0.034215546344361476,0.034215546344361476,False,False,pccv3_n06_row_r03,row,6,5
1164,1.0,1.0,0.046994672123032134,0.046994672123032134,False,False,pccv3_n06_row_r04,row,6,5
1165,1.0,1.0,0.03261532572214953,0.03261532572214953,False,False,pccv3_n06_row_r05,row,6,5
1166,1.0,1.0,0.017162521408756154,0.017162521408756154,False,False,pccv3_n06_row_r06,row,6,5
1167,4.0,4.0,0.3194171718319079,0.3194164989092767,False,False,pccv3_n06_row_r07,row,6,5
1168,1.0,1.0,0.033149258955231665,0.033149258955231665,False,False,pccv3_n06_row_r08,row,6,5
1169,1.0,1.0,0.05163349617108588,0.05163349617108588,False,False,pccv3_n06_row_r09,row,6,5
1170,1.0,1.0,0.08349379592229904,0.08349379592229904,False,False,pccv3_n06_row_r10,row,6,5
1171,1.0,1.0,0.09865499879524488,0.09865499879524488,False,False,pccv3_n06_row_r11,row,6,5
1172,4.0,4.0,0.16396529690116227,0.16396529690116227,False,False,pccv3_n06_row_r12,row,6,5
1173,1.0,1.0,0.03712090239368281,0.03712090239368281,False,False,pccv3_n06_row_r13,row,6,5
1174,4.0,4.0,0.22422163666231487,0.22422163666231487,False,False,pccv3_n06_row_r14,row,6,5
1175,1.0,1.0,0.05172144285657837,0.05172144285657837,False,False,pccv3_n06_row_r15,row,6,5
1176,1.0,1.0,0.09682431479531987,0.09682431479531987,False,False,pccv3_n06_row_r16,row,6,5
1177,4.0,4.0,0.2788257530644675,0.2788257530644675,False,True,pccv3_n06_row_r17,row,6,5
1178,4.0,4.0,0.11966180195081742,0.11966180195081742,False,False,pccv3_n06_row_r18,row,6,5
1179,4.0,4.0,0.26733264623243364,0.26733264623243364,False,False,pccv3_n06_row_r19,row,6,5
1180,4.0,4.0,0.1718669338961159,0.1718669338961159,False,False,pccv3_n06_row_r20,row,6,5
1181,4.0,4.0,0.37835010715710926,0.37835010715710926,False,False,pccv3_n06_row_r21,row,6,5
1182,4.0,4.0,0.10456086831641472,0.10456086831641472,False,False,pccv3_n06_row_r22,row,6,5
1183,1.0,1.0,0.0383039578315155,0.0383039578315155,False,False,pccv3_n06_row_r23,row,6,5
1184,4.0,4.0,0.23945148808245265,0.23945148808245265,False,False,pccv3_n06_row_r24,row,6,5
1185,1.0,1.0,0.024832936016736078,0.024835474518590243,False,False,pccv3_n06_row_r25,row,6,5
1186,4.0,4.0,0.20968981953457144,0.20968981953457144,False,False,pccv3_n06_row_r26,row,6,5
1187,1.0,1.0,-0.001000355478818861,-0.001000355478818861,False,False,pccv3_n06_row_r27,row,6,5
1188,1.0,1.0,0.03319556113648963,0.03319556113648963,False,False,pccv3_n06_row_r28,row,6,5
1189,4.0,4.0,0.14539445913696455,0.14539445913696455,False,False,pccv3_n06_row_r29,row,6,5
1190,4.0,4.0,0.38075143250025156,0.38075143250025156,False,False,pccv3_n06_row_r30,row,6,5
1191,1.0,1.0,0.03232173867159118,0.032322620561690794,False,False,pccv3_n06_row_r31,row,6,5
1192,4.0,4.0,0.2566847120529054,0.2566847120529054,False,False,pccv3_n06_row_r32,row,6,5
1193,1.0,1.0,0.09539935108266319,0.09539935108266319,False,False,pccv3_n06_row_r33,row,6,5
1194,4.0,4.0,0.15076506437229384,0.15076506437229384,False,False,pccv3_n06_row_r34,row,6,5
1195,4.0,4.0,0.21045048652511372,0.21045048652511372,False,False,pccv3_n06_row_r35,row,6,5
1196,1.0,1.0,0.04689333712416456,0.04689333712416456,False,False,pccv3_n06_row_r36,row,6,5
1197,4.0,4.0,0.14778954470705286,0.14778954470705286,False,False,pccv3_n06_row_r37,row,6,5
1198,4.0,4.0,0.5101468203451719,0.5101468203451719,False,False,pccv3_n06_row_r38,row,6,5
1199,1.0,1.0,0.04485131239164795,0.04485131239164795,False,False,pccv3_n06_row_r39,row,6,5
1200,4.0,4.0,0.3715444874413019,0.3715444874413019,False,True,pccv3_n07_dense_r00,dense,7,6
1201,4.0,4.0,0.28309435736814836,0.28309435736814836,False,False,pccv3_n07_dense_r01,dense,7,6
1202,1.0,1.0,-0.010594076507565962,-0.010594076507565962,False,False,pccv3_n07_dense_r02,dense,7,6
1203,1.0,1.0,0.06627452975179943,0.06627452975179943,False,False,pccv3_n07_dense_r03,dense,7,6
1204,1.0,1.0,-0.03743143091568983,-0.03743143091568983,False,False,pccv3_n07_dense_r04,dense,7,6
1205,1.0,1.0,0.027492359823116132,0.027492359823116132,False,False,pccv3_n07_dense_r05,dense,7,6
1206,1.0,1.0,0.08544331376026357,0.08544331376026357,False,False,pccv3_n07_dense_r06,dense,7,6
1207,1.0,1.0,0.006376012004511551,0.006376012004511551,False,False,pccv3_n07_dense_r07,dense,7,6
1208,1.0,1.0,0.08233005247156178,0.08233005247156178,False,False,pccv3_n07_dense_r08,dense,7,6
1209,1.0,1.0,-0.04368684296090713,-0.04368684296090713,False,False,pccv3_n07_dense_r09,dense,7,6
1210,1.0,1.0,0.043249321726178354,0.043249321726178354,False,False,pccv3_n07_dense_r10,dense,7,6
1211,4.0,4.0,0.2742514812355807,0.2742514812355807,False,True,pccv3_n07_dense_r11,dense,7,6
1212,4.0,4.0,0.1428189873200637,0.1428189873200637,False,True,pccv3_n07_dense_r12,dense,7,6
1213,4.0,4.0,0.11604280434647528,0.11604280434647528,False,False,pccv3_n07_dense_r13,dense,7,6
1214,4.0,4.0,0.5503690322621491,0.5503690322621491,False,True,pccv3_n07_dense_r14,dense,7,6
1215,1.0,1.0,0.06622160390585645,0.06622160390585645,False,False,pccv3_n07_dense_r15,dense,7,6
1216,1.0,1.0,0.033261310030919415,0.033261310030919415,False,False,pccv3_n07_dense_r16,dense,7,6
1217,1.0,1.0,-0.008805815670915491,-0.008805815670915491,False,False,pccv3_n07_dense_r17,dense,7,6
1218,4.0,4.0,0.1133465602600013,0.1133465602600013,False,False,pccv3_n07_dense_r18,dense,7,6
1219,1.0,1.0,0.07230543159551134,0.07230543159551134,False,False,pccv3_n07_dense_r19,dense,7,6
1220,1.0,1.0,0.07658168536790305,0.07658168536790305,False,False,pccv3_n07_dense_r20,dense,7,6
1221,1.0,1.0,0.07161228301599626,0.07161228301599626,False,False,pccv3_n07_dense_r21,dense,7,6
1222,4.0,4.0,0.2339138163441787,0.2339138163441787,False,True,pccv3_n07_dense_r22,dense,7,6
1223,4.0,4.0,0.23741354846844712,0.23741354846844712,False,True,pccv3_n07_dense_r23,dense,7,6
1224,4.0,4.0,0.3223975841746707,0.3223975841746707,False,True,pccv3_n07_dense_r24,dense,7,6
1225,1.0,1.0,-0.03585499959869846,-0.03585499959869846,False,False,pccv3_n07_dense_r25,dense,7,6
1226,1.0,1.0,0.04027223389485563,0.04027223389485563,False,False,pccv3_n07_dense_r26,dense,7,6
1227,1.0,1.0,0.06571340133605355,0.06571340133605355,False,False,pccv3_n07_dense_r27,dense,7,6
1228,4.0,4.0,0.5108810216279622,0.5108810216279622,False,True,pccv3_n07_dense_r28,dense,7,6
1229,1.0,1.0,0.03102795554804528,0.03102795554804528,False,False,pccv3_n07_dense_r29,dense,7,6
1230,1.0,1.0,0.041454406557282115,0.041454406557282115,False,False,pccv3_n07_dense_r30,dense,7,6
1231,1.0,1.0,0.08239785193295532,0.08239785193295532,False,False,pccv3_n07_dense_r31,dense,7,6
1232,1.0,1.0,0.08422147353057491,0.08422147353057491,False,False,pccv3_n07_dense_r32,dense,7,6
1233,1.0,1.0,0.037624786512199866,0.037624786512199866,False,False,pccv3_n07_dense_r33,dense,7,6
1234,4.0,4.0,0.31794112747423786,0.31794112747423786,False,True,pccv3_n07_dense_r34,dense,7,6
1235,4.0,4.0,0.14035186971045693,0.14035186971045693,False,True,pccv3_n07_dense_r35,dense,7,6
1236,4.0,4.0,0.16231152539057142,0.16231152539057142,False,True,pccv3_n07_dense_r36,dense,7,6
1237,1.0,1.0,0.05501169259283712,0.05501169259283712,False,False,pccv3_n07_dense_r37,dense,7,6
1238,4.0,4.0,0.1614752152577859,0.1614752152577859,False,False,pccv3_n07_dense_r38,dense,7,6
1239,4.0,4.0,0.4204289663701207,0.4204289663701207,False,True,pccv3_n07_dense_r39,dense,7,6
1240,1.0,1.0,-0.10613098588479952,-0.10613098588479952,False,False,pccv3_n07_distractors_r00,distractors,7,8
1241,1.0,1.0,-0.09113168454561088,-0.09113168454561088,False,False,pccv3_n07_distractors_r01,distractors,7,8
1242,1.0,1.0,-0.048940292240110365,-0.048940292240110365,False,False,pccv3_n07_distractors_r02,distractors,7,8
1243,1.0,1.0,-0.11247394278186408,-0.11247394278186408,False,False,pccv3_n07_distractors_r03,distractors,7,8
1244,1.0,1.0,-0.010290570738139744,-0.010290570738139744,False,True,pccv3_n07_distractors_r04,distractors,7,7
1245,1.0,1.0,-0.07814552926309581,-0.07814552926309581,False,True,pccv3_n07_distractors_r05,distractors,7,7
1246,1.0,1.0,-0.15966202627947343,-0.15966202627947343,False,False,pccv3_n07_distractors_r06,distractors,7,8
1247,1.0,1.0,-0.12650032521071972,-0.12650032521071972,False,False,pccv3_n07_distractors_r07,distractors,7,8
1248,1.0,1.0,0.0022648902007328664,0.0022648902007328664,False,False,pccv3_n07_distractors_r08,distractors,7,8
1249,1.0,1.0,-0.10087177927281359,-0.10087177927281359,False,False,pccv3_n07_distractors_r09,distractors,7,8
1250,1.0,1.0,-0.08803420494834995,-0.08803420494834995,False,True,pccv3_n07_distractors_r10,distractors,7,7
1251,1.0,1.0,-0.05802127380297389,-0.05802127380297389,False,True,pccv3_n07_distractors_r11,distractors,7,7
1252,1.0,1.0,-0.11821395978369396,-0.11821395978369396,False,False,pccv3_n07_distractors_r12,distractors,7,8
1253,1.0,1.0,-0.08048936849478139,-0.08048936849478139,False,False,pccv3_n07_distractors_r13,distractors,7,8
1254,1.0,1.0,-0.15279503243904463,-0.15279503243904463,False,True,pccv3_n07_distractors_r14,distractors,7,7
1255,1.0,1.0,-0.09456001595029055,-0.09456001595029055,False,False,pccv3_n07_distractors_r15,distractors,7,8
1256,1.0,1.0,-0.1476682427145374,-0.1476682427145374,False,False,pccv3_n07_distractors_r16,distractors,7,8
1257,1.0,1.0,-0.06153527662279922,-0.06153527662279922,False,True,pccv3_n07_distractors_r17,distractors,7,7
1258,1.0,1.0,-0.08800666381502217,-0.08800666381502217,False,True,pccv3_n07_distractors_r18,distractors,7,7
1259,1.0,1.0,-0.09588930297529395,-0.09588930297529395,False,True,pccv3_n07_distractors_r19,distractors,7,7
1260,1.0,1.0,-0.10783789695214199,-0.10783789695214199,False,False,pccv3_n07_distractors_r20,distractors,7,8
1261,1.0,1.0,-0.12051768656777989,-0.12051768656777989,False,False,pccv3_n07_distractors_r21,distractors,7,8
1262,1.0,1.0,-0.11505285878304052,-0.11505285878304052,False,False,pccv3_n07_distractors_r22,distractors,7,8
1263,1.0,1.0,0.05638645292023651,0.05638645292023651,False,False,pccv3_n07_distractors_r23,distractors,7,6
1264,1.0,1.0,-0.06580309795004043,-0.06580309795004043,False,True,pccv3_n07_distractors_r24,distractors,7,7
1265,1.0,1.0,-0.1552075294039475,-0.1552075294039475,False,False,pccv3_n07_distractors_r25,distractors,7,8
1266,1.0,1.0,-0.0031066493676596765,-0.0031066493676596765,False,True,pccv3_n07_distractors_r26,distractors,7,7
1267,1.0,1.0,-0.07047959460828845,-0.07047959460828845,False,True,pccv3_n07_distractors_r27,distractors,7,7
1268,1.0,1.0,0.030669085249272234,0.030669085249272234,False,True,pccv3_n07_distractors_r28,distractors,7,7
1269,1.0,1.0,-0.015323963565686227,-0.015323963565686227,False,False,pccv3_n07_distractors_r29,distractors,7,6
1270,1.0,1.0,-0.1385202831765958,-0.1385202831765958,False,False,pccv3_n07_distractors_r30,distractors,7,8
1271,1.0,1.0,-0.14848630609631738,-0.14848630609631738,False,False,pccv3_n07_distractors_r31,distractors,7,6
1272,1.0,1.0,-0.10123179244351768,-0.10123179244351768,False,False,pccv3_n07_distractors_r32,distractors,7,8
1273,1.0,1.0,-0.057854173884402275,-0.057854173884402275,False,True,pccv3_n07_distractors_r33,distractors,7,7
1274,1.0,1.0,0.0027215334602668124,0.0027215334602668124,False,True,pccv3_n07_distractors_r34,distractors,7,7
1275,1.0,1.0,-0.06980892967563755,-0.06980892967563755,False,True,pccv3_n07_distractors_r35,distractors,7,7
1276,1.0,1.0,-0.11959429695071844,-0.11959429695071844,False,False,pccv3_n07_distractors_r36,distractors,7,8
1277,1.0,1.0,-0.09575564722974939,-0.09575564722974939,False,False,pccv3_n07_distractors_r37,distractors,7,8
1278,1.0,1.0,-0.09724337873290306,-0.09724337873290306,False,False,pccv3_n07_distractors_r38,distractors,7,8
1279,1.0,1.0,-0.010458751187054147,-0.010458751187054147,False,True,pccv3_n07_distractors_r39,distractors,7,7
1280,4.0,4.0,0.2590693957284701,0.2590693957284701,False,True,pccv3_n07_grid_r00,grid,7,6
1281,1.0,1.0,0.07426513631139589,0.07426513631139589,False,False,pccv3_n07_grid_r01,grid,7,6
